,0 AC,1 AC,10 AC,11 AC,2 AC,3 AC,4 AC,5 AC,6 AC,7 AC,8 AC,9 AC
298,5038.387112390748,5375.4132887203905,10924.77696266101,11094.393549376513,3371.637217109289,4347.220177838178,44180.56812366473,3225.634075012743,28710.6143747879,19112.550827884465,8394.338677174344,11438.62492507946
299,5105.628766794391,5314.548277146311,11006.415998367658,11109.2019184454,3293.3870015245775,4350.317738369789,47830.991814420166,3233.327474356298,29319.891582673918,20066.04345279145,8339.665995589585,11378.661314102948
300,5090.253768272285,5290.862571798295,10941.753330127303,11104.679266917774,3299.919985944903,4355.1138652325535,53449.19966996166,3208.4619118400715,28181.250314200126,20333.542140201364,8354.395747389979,11333.967512436428
301,5020.908551461694,5237.022644135097,10863.804522876293,11152.183300893337,3253.2551311176417,4333.300908792089,43206.96997748311,3199.329061667888,27144.316687742285,20501.98655798823,8323.153450310489,11324.690191618703
302,4978.529917334648,5067.57298626986,10558.937230388303,11277.684609609683,3230.6515091542574,4301.843825046118,38962.70362666173,3119.4963733447685,26312.73563373569,20653.9754394651,8025.376465999155,11307.440515041808
303,4974.3637931801195,5093.124545969151,10487.435330877888,11573.367346342337,3305.982200355087,4343.659629231954,42047.051185144446,3143.506491322574,26004.222452953978,19368.02957716001,8174.420555658625,11436.544391215666
304,5013.435244816169,5388.158957133671,10910.584178969339,11756.497572327846,3446.0051375605817,4427.315441237024,39996.14382519779,3289.426552759975,27222.776868726014,19439.620900447233,8630.961521908244,11510.001454780713
305,5132.893610594349,5571.75665116051,10877.788059759956,11585.81817935961,3619.2208565797364,4390.174464244974,39240.42193153865,3517.2692697482626,28734.346157924952,19729.392562575194,8392.491088343342,11484.15635874961
306,5223.222102822515,5693.868833034589,10829.682153361868,11453.55665506887,3535.991222884971,4442.2257331918045,41039.23273325134,3575.6350076353174,27949.74434808763,21452.73131124893,8356.391966718598,11463.785148268527
307,5182.363710355076,5495.341673837933,10732.91337616134,11130.483911599968,3350.852937036593,4365.8418115804325,38747.010358128995,3431.1911071461664,26838.225117484762,24024.680015046484,8053.273169681987,11290.150115301014
308,5173.174249047383,5259.710934728924,10451.97638214313,10826.629296596979,3271.9900197055367,4202.1639708937455,38171.485748271676,3336.397987691457,25956.274564575033,23412.809256528944,7898.457814669935,11110.4393023471
309,5107.948451988307,5467.704202890806,9873.952270206588,10444.64727735149,3271.3654350949137,4107.775612787317,34507.042900530185,3277.2476868115737,27113.32007303266,22272.27099499728,7656.242949832527,10853.213829215902
310,5078.683916382094,6094.791182952943,9428.162220872617,10420.195681263676,3158.57572027786,4215.081227102542,29247.078376628157,3402.1390960313392,27933.761718627982,21610.667018104927,8204.10966103007,10785.533970723805
311,5042.8541758750425,5847.6636179559655,8828.804225102198,10132.990357064786,3119.1566366533757,4094.6362933411183,22954.395719079705,3282.8849638826673,27029.53234889571,24675.23650492236,7877.156089690489,10509.176153524473
312,4614.1805304073005,5492.567269733316,8376.066321607663,9814.151544591236,3059.4767390341754,3868.3609957499207,20752.83955936629,3140.5182225771778,26339.85767160661,22965.90870140159,7517.01555607225,10571.770255118867
313,4456.549325349149,5275.241168544514,8078.922848361126,9714.79943041664,3002.9864327757386,3859.5823729692866,19610.709500672976,3050.0615331433573,25271.443108334308,21824.309008181597,7323.728100602171,10486.291459316553
314,4248.87218424896,4854.66884081895,7869.33166379948,9438.698491122675,2958.299661270288,3701.585942116833,19089.459170380156,2863.4189562765896,23976.85012210273,21355.24847063174,6793.007167845314,10304.674028273872
315,4095.3915468753676,4499.445438659885,7770.05176917966,9278.9242243692,2815.036454510311,3537.160965944641,18858.55100408341,2735.0829676414264,23002.878369273807,18932.963243599508,6295.508587896075,10184.324606340839
316,3660.5438153873247,4263.490470106468,7645.077364647154,9217.348117988233,2774.301263117966,3450.6615032197715,18816.577928849183,2532.578449979183,22472.545664476358,16559.759960531526,5825.631011550247,10060.3373208235
317,3476.505175834989,4160.883270660312,7679.851925847232,9469.368541306054,2720.4388272767787,3573.098600011707,19163.097715364507,2374.6476623944977,23000.456758749617,14911.368769833434,5456.684288135388,10049.823754500505
318,3636.062843607014,4377.712199803014,7990.785484234942,10026.002795995322,2837.5546467208897,3738.487406863915,23872.157690816934,2425.439281075033,23497.85556041809,12962.934395435364,6027.735955425187,10301.218807459672
319,3956.0916845030206,4593.508248517921,8186.684320773047,10332.774876916616,3002.061122004998,3841.0925946179837,33933.21452247955,2562.6226787476353,24682.991750956317,12830.224511714716,6596.517420521014,10591.321969580355
320,4298.348250761042,5012.821110110713,8513.013707584538,10763.436565100003,3045.0253754181167,4094.3970256613256,44954.6134306103,2838.0091477509286,26107.38306128444,13371.227404922687,7340.675198772061,10948.709836218954
321,4468.238851570132,5139.496625713094,9028.315762519731,11049.345313836413,3054.3239247997817,4161.353302909782,46543.92943237749,3000.34287560378,26836.772151170248,15778.737461567762,7602.129807016751,11131.406644843359
322,4574.653385434088,5303.97843137616,9329.587475499806,11198.738536520861,3190.625190645398,4150.3942008894355,44162.297249336836,3101.065095976806,27268.787468685612,17071.25383967792,7804.562127916438,11179.29443830312
323,4664.414526770407,5216.649489038911,9487.49259967224,11218.23581525926,3115.719158596009,4152.295222432607,47902.1280967555,3121.5392070077896,28028.6888511762,18472.04195705081,7737.774571041124,11151.01859644888
324,4622.948650195618,5128.945214303376,9563.461916953951,11222.604313621076,3112.6166463213763,4155.363420520463,53408.311247313795,3112.2322207775346,26671.133991315703,19173.231257184994,7759.069736889813,11146.0084039823
325,4480.448004359102,5037.0492259534485,9617.578254163125,11271.184097811785,3065.9172256052575,4133.763671980865,43122.18808960873,3116.5590469414255,25451.12660922915,19622.705470554385,7744.248746864287,11169.893174852297
326,4389.385739675983,4852.825232574837,9431.632999744465,11366.918843860232,3058.521776885508,4097.030314816209,39010.1799862237,3057.3542761449817,24677.6642078031,19951.866743877406,7478.555138972252,11178.132986263967
327,4357.018844953838,4896.62684141546,9360.693580101944,11636.08454012258,3166.669066936291,4132.300098475046,42031.42755130719,3100.64338506878,24692.193870948235,18752.20786230211,7724.434587672904,11323.161144225662
328,4371.129676247234,5237.594456220336,9817.740087170096,11727.47121595675,3343.1563396545926,4210.462757072232,39964.39077993361,3270.033801291822,26350.512757913042,18907.483819721754,8460.183456286015,11416.15862319288
329,4564.858895530212,5492.446208811854,9949.883046643707,11477.875930287326,3551.8382951561284,4181.251912490423,39298.34896429565,3510.0440937559215,28373.041867715914,19419.059936267153,8355.67467989512,11430.828369099172
330,4924.8384899951625,5685.051516956452,10066.593741222872,11298.993984405892,3506.890401258266,4240.55671275509,41003.65656663731,3556.551325538615,28474.26518762703,21203.71114639343,8380.812663607541,11468.371809539314
331,5111.750575434449,5524.913555694585,10150.520134516413,10954.236774663794,3344.3862855635734,4169.46438892943,38798.82224957968,3413.031915095197,27744.391775636384,23846.600863328636,8021.011592513186,11353.935472402494
