,0 AC,1 AC,10 AC,11 AC,2 AC,3 AC,4 AC,5 AC,6 AC,7 AC,8 AC,9 AC
105,8114.851429083277,5440.684095895449,11180.863835885875,11475.645846120115,4587.069976816702,5727.528558993754,46561.869246324364,3879.7260070301254,41038.549231330595,18288.424523707195,8334.554859309133,11950.756410695183
106,8162.880333870008,5553.421172949084,11238.929903219547,11629.36695298871,4549.553394024339,5732.8608415141525,44160.534235113686,3930.4255364014757,40742.62842527467,19554.96105937537,8504.870954966247,11871.200275170262
107,8170.576350925732,5552.181739781714,11354.854551026327,11664.155762948225,4431.4392350315375,5725.293516605905,47794.4487373899,3883.957003232145,40480.12584445255,20886.732740722826,8432.643440978172,11773.081123650654
108,8115.10996460192,5528.061296980752,11457.116709382435,11664.847686432548,4411.571909349708,5706.424198161566,53478.936114201126,3797.593091087227,39632.07783888147,21470.325898357154,8436.082270931176,11711.308504339171
109,8000.495384880219,5482.934927557273,11580.354812007074,11679.12584166255,4331.233409565362,5702.625638856105,43095.974452953415,3765.3485159893944,38837.30526484256,21857.970375469467,8400.596913052736,11680.776182427586
110,7856.150145983997,5313.666508608131,11434.646660330065,11685.773568941813,4273.736330538456,5649.149075163396,38919.18332519726,3603.583986978824,37824.58774362661,22184.440036968645,8122.754295914361,11602.16024890891
111,7857.704811220481,5372.164786438125,11369.230064480325,11847.584090722583,4305.626558057733,5667.747565873641,42057.06678354428,3553.1627400634034,37688.00891006233,20928.39747223168,8348.461062673501,11641.468842148233
112,7938.579490225231,5677.1860237678,11788.637982526905,11850.999502923227,4461.01086816406,5718.882894796199,39934.44952809945,3648.5032246542596,39035.87732782608,21005.53003855439,8860.605414864633,11603.5225934307
113,8175.107676690217,5790.202544379076,11755.588611014788,11653.039626613916,4644.377456940478,5697.042196428646,39230.46373635168,3886.8081294825115,39808.85540714729,21310.647273143426,8684.123007188964,11506.270041556405
114,8517.149328284579,5874.357727958938,11722.122278335419,11622.931800610568,4552.906545535734,5729.759201755906,40962.29155402226,3961.0689813069944,38614.03277451231,22921.844073456145,8706.110007481793,11491.27198521382
115,8502.057717333946,5675.579706409219,11816.85300852282,11464.943922835157,4331.736076719362,5563.2687002478015,38670.777046139774,3792.583800842637,36681.58757620928,25733.47503934548,8337.860150058796,11340.581838758117
116,8387.249480499355,5473.253131311342,11591.448281591707,11372.723852283876,4194.045298320295,5326.628637749018,38243.11586833537,3657.041887718795,35431.55222362278,25420.842111731272,8032.577183692758,11154.856347806453
117,8228.386909479681,5614.923564177708,10879.893871342794,11161.145158385043,4102.303807035993,5162.230389725,34470.009811880096,3563.6063661258204,36327.548117572805,24342.62539421781,7670.033911557571,10838.919246625086
118,8416.337846720913,6160.597069566501,10356.57689600913,11294.084833994628,3940.076649834536,5227.462662486032,29214.64462916034,3711.3978235648806,36506.262974257974,23279.879396576616,8105.535249907532,10694.654551491278
119,8348.888111399245,5899.506313338735,9702.92140880925,11134.160660186284,3885.4045878799157,5110.500014179579,23010.36650902468,3553.842638815009,33204.15486347349,25927.934636928156,7708.963602119378,10372.931542807162
120,5630.854292114939,5994.150878374582,7566.6026958116145,9015.396714650145,3529.4880445841986,4750.962361822326,20730.913739801475,3318.894524189339,32532.88442616823,24050.12112713073,7651.135757944062,9840.377534567464
121,5532.512223032645,5843.557572042233,7236.8097282822,8948.985369492071,3491.3761018328837,4748.005697180585,19624.912688229746,3227.236505685831,31553.585130186093,22580.78980218368,7453.118494702621,9727.525612345438
122,5371.417540119738,5468.157696036271,7006.769605626614,8706.702695134285,3435.256314263046,4589.497566742046,19151.625399912442,3041.517459623832,30222.183663986838,22184.416961881638,6942.960731214815,9522.333242247243
123,5261.397458950261,5153.707714123051,6898.461213788904,8524.768590575779,3270.0977951242226,4412.648254151676,18793.800156889352,2914.0469253480833,29205.591565932184,19801.230740427414,6526.416708889126,9386.78434914117
124,4919.217587983512,4992.745735987101,6761.089645413947,8319.033467361716,3194.3540926888213,4280.267931658998,18809.83787358753,2711.9015952042837,28918.872879868177,17369.198762833,6339.4962666685315,9264.523477044459
