name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
72514 H2_overground,eGon2035,72514,H2_overground,14.840785501467014,inf,7.601591125373934,53.437229091058235,14.840785501467014
72515 H2_overground,eGon2035,72515,H2_overground,8900.910873050565,inf,5919.302349813404,53.437229091058235,8900.910873050565
72516 H2_overground,eGon2035,72516,H2_overground,2148.7814296137512,inf,1423.6387771998864,53.43722909105823,2148.7814296137512
72517 H2_overground,eGon2035,72517,H2_overground,285.0434810960497,inf,187.02177930888078,53.43722909105823,285.0434810960497
72518 H2_overground,eGon2035,72518,H2_overground,12.873071267806091,inf,6.771453500237948,53.43722909105823,12.873071267806091
72519 H2_overground,eGon2035,72519,H2_overground,3864.7062900991573,inf,2508.5182097163542,53.43722909105823,3864.7062900991573
72520 H2_overground,eGon2035,72520,H2_overground,15.065529380047643,inf,7.599468834690416,53.43722909105823,15.065529380047643
72521 H2_overground,eGon2035,72521,H2_overground,11.548992774173144,inf,5.670025345941568,53.43722909105823,11.548992774173144
72522 H2_overground,eGon2035,72522,H2_overground,1655.327967744833,inf,1094.4349086868394,53.43722909105823,1655.327967744833
72523 H2_overground,eGon2035,72523,H2_overground,11561.562302322196,inf,7716.3052077356915,53.43722909105823,11561.562302322196
72524 H2_overground,eGon2035,72524,H2_overground,22076.62958610011,inf,14711.645343035705,53.43722909105823,22076.62958610011
72525 H2_overground,eGon2035,72525,H2_overground,1941.161897286512,inf,1291.0821480134357,53.43722909105823,1941.161897286512
72526 H2_overground,eGon2035,72526,H2_overground,17.73060827880622,inf,8.600195634238505,53.43722909105823,17.73060827880622
72527 H2_overground,eGon2035,72527,H2_overground,21.461606075056565,inf,10.847466790930515,53.437229091058235,21.461606075056565
72528 H2_overground,eGon2035,72528,H2_overground,4888.341751818722,inf,3202.9526635654556,53.43722909105823,4888.341751818722
72698 central_heat_store,eGon2035,72698,central_heat_store,631.309981882868,inf,343.8331291354457,0.842357940538799,631.309981882868
72699 central_heat_store,eGon2035,72699,central_heat_store,665.813303980399,inf,377.99221774729745,0.8423579405387989,665.813303980399
72700 central_heat_store,eGon2035,72700,central_heat_store,692.4517994100212,inf,385.29721093353714,0.8423579405387989,692.4517994100212
72701 central_heat_store,eGon2035,72701,central_heat_store,575.6244412854164,inf,288.1587014314009,0.8423579405387989,575.6244412854164
72702 central_heat_store,eGon2035,72702,central_heat_store,657.6422801655723,inf,316.5735155575618,0.8423579405387989,657.6422801655723
72703 central_heat_store,eGon2035,72703,central_heat_store,629.6841055233929,inf,343.41259683570604,0.8423579405387989,629.6841055233929
72704 central_heat_store,eGon2035,72704,central_heat_store,605.7258774484824,inf,317.8066019193414,0.8423579405387989,605.7258774484824
72705 central_heat_store,eGon2035,72705,central_heat_store,559.4585694479292,inf,269.7935483384918,0.8423579405387989,559.4585694479292
