name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
41240 dsm,eGon2035,41240,dsm,6157.624433784916,inf,0.0,0.0,6157.624433784916
48639 CH4,eGon2035,48639,CH4,103258761.6825082,inf,35447353.57023451,0.0,103258761.6825082
48640 CH4,eGon2035,48640,CH4,7796579.6970679015,inf,3318794.198092597,0.0,7796579.6970679015
48642 CH4,eGon2035,48642,CH4,16558557.363773989,inf,7163784.88166608,0.0,16558557.363773989
48643 CH4,eGon2035,48643,CH4,4467164.898,inf,2024623.168943753,0.0,4467164.898
48644 CH4,eGon2035,48644,CH4,110961282.95347735,inf,37615670.960796095,0.0,110961282.95347735
48645 CH4,eGon2035,48645,CH4,45093072.66459372,inf,18440850.438404072,0.0,45093072.66459372
48647 CH4,eGon2035,48647,CH4,98781272.36350779,inf,34781456.929815225,0.0,98781272.36350779
48649 CH4,eGon2035,48649,CH4,40085545.400267825,inf,16635679.11939031,0.0,40085545.400267825
48650 CH4,eGon2035,48650,CH4,3268835.936014453,inf,1557096.028343494,0.0,3268835.936014453
48653 H2_underground,eGon2035,48653,H2_underground,2552.0586766833135,8116755.156723482,449.9120841790411,5.032562307171483,2552.0586766833135
63652 central_heat_store,eGon2035,63652,central_heat_store,1867.314451245536,inf,1240.6496141914367,2.105894851346997,1867.314451245536
63927 central_heat_store,eGon2035,63927,central_heat_store,1354.4866347691761,inf,661.4075099617963,2.105894851346997,1354.4866347691761
63995 central_heat_store,eGon2035,63995,central_heat_store,1354.9366076518402,inf,666.1500944174003,2.105894851346997,1354.9366076518402
64017 central_heat_store,eGon2035,64017,central_heat_store,1355.7208151064099,inf,664.6771923901099,2.105894851346997,1355.7208151064099
64068 central_heat_store,eGon2035,64068,central_heat_store,1354.706748115032,inf,666.7533464111065,2.105894851346997,1354.706748115032
64231 central_heat_store,eGon2035,64231,central_heat_store,1355.5157856323417,inf,663.9240177858125,2.105894851346997,1355.5157856323417
64255 central_heat_store,eGon2035,64255,central_heat_store,1355.6923546731907,inf,662.7518293483923,2.105894851346997,1355.6923546731907
64407 central_heat_store,eGon2035,64407,central_heat_store,1355.3494977594207,inf,664.6867649936165,2.105894851346997,1355.3494977594207
64409 central_heat_store,eGon2035,64409,central_heat_store,1354.4091150303007,inf,666.7796860966469,2.105894851346997,1354.4091150303007
64424 central_heat_store,eGon2035,64424,central_heat_store,1356.9046541314244,inf,676.1295767903532,2.105894851346997,1356.9046541314244
64622 central_heat_store,eGon2035,64622,central_heat_store,1357.6854216844108,inf,665.3821758276316,2.105894851346997,1357.6854216844108
64627 central_heat_store,eGon2035,64627,central_heat_store,1355.3748065462944,inf,667.0315805857842,2.105894851346997,1355.3748065462944
64891 central_heat_store,eGon2035,64891,central_heat_store,1354.1315109174782,inf,669.5529958681453,2.105894851346997,1354.1315109174782
65108 central_heat_store,eGon2035,65108,central_heat_store,1355.50195701171,inf,664.6636518073376,2.105894851346997,1355.50195701171
65115 central_heat_store,eGon2035,65115,central_heat_store,1367.4324614137872,inf,714.8439858997169,2.105894851346997,1367.4324614137872
65148 central_heat_store,eGon2035,65148,central_heat_store,1353.2770523547817,inf,668.771516001069,2.105894851346997,1353.2770523547817
65177 central_heat_store,eGon2035,65177,central_heat_store,1356.2800186984473,inf,679.6091614855702,2.105894851346997,1356.2800186984473
65233 central_heat_store,eGon2035,65233,central_heat_store,1355.8226979998392,inf,667.0487388409882,2.105894851346997,1355.8226979998392
65446 central_heat_store,eGon2035,65446,central_heat_store,1376.7896080203304,inf,787.4360833888745,2.105894851346997,1376.7896080203304
65455 central_heat_store,eGon2035,65455,central_heat_store,1355.7032986275835,inf,663.0713133661379,2.105894851346997,1355.7032986275835
65459 central_heat_store,eGon2035,65459,central_heat_store,1356.6956524502777,inf,687.6049806293231,2.105894851346997,1356.6956524502777
65466 central_heat_store,eGon2035,65466,central_heat_store,1355.5098630337418,inf,660.2452280020927,2.105894851346997,1355.5098630337418
65491 central_heat_store,eGon2035,65491,central_heat_store,1355.1203100660407,inf,661.1932518564992,2.105894851346997,1355.1203100660407
65507 central_heat_store,eGon2035,65507,central_heat_store,1355.591908753318,inf,662.9458770351708,2.105894851346997,1355.591908753318
65517 central_heat_store,eGon2035,65517,central_heat_store,1355.4090572824034,inf,664.8222356915128,2.105894851346997,1355.4090572824034
65518 central_heat_store,eGon2035,65518,central_heat_store,1355.3247501995534,inf,661.1968449842634,2.105894851346997,1355.3247501995534
65530 central_heat_store,eGon2035,65530,central_heat_store,1355.6564267600936,inf,662.7992745899575,2.105894851346997,1355.6564267600936
65649 central_heat_store,eGon2035,65649,central_heat_store,1355.6961077244362,inf,663.3487924588077,2.105894851346997,1355.6961077244362
65736 central_heat_store,eGon2035,65736,central_heat_store,1356.6192426708446,inf,685.4028690250507,2.105894851346997,1356.6192426708446
65750 central_heat_store,eGon2035,65750,central_heat_store,1355.6330294791655,inf,665.2167682472017,2.105894851346997,1355.6330294791655
65757 central_heat_store,eGon2035,65757,central_heat_store,1355.682090648092,inf,662.9181622787748,2.105894851346997,1355.682090648092
65764 central_heat_store,eGon2035,65764,central_heat_store,1355.6913481865554,inf,662.7658870987108,2.105894851346997,1355.6913481865554
65883 central_heat_store,eGon2035,65883,central_heat_store,1356.2915269665928,inf,667.598621897141,2.105894851346997,1356.2915269665928
65889 central_heat_store,eGon2035,65889,central_heat_store,1371.0088141673682,inf,748.4936836081365,2.105894851346997,1371.0088141673682
65962 central_heat_store,eGon2035,65962,central_heat_store,1358.7044343651417,inf,695.7122402177026,2.105894851346997,1358.7044343651417
65998 central_heat_store,eGon2035,65998,central_heat_store,1355.6855302615118,inf,664.3009443132544,2.105894851346997,1355.6855302615118
66007 central_heat_store,eGon2035,66007,central_heat_store,1355.6799657015765,inf,666.8090116167689,2.105894851346997,1355.6799657015765
66014 central_heat_store,eGon2035,66014,central_heat_store,1356.3308622360594,inf,665.856629419357,2.105894851346997,1356.3308622360594
66056 central_heat_store,eGon2035,66056,central_heat_store,1359.8718616761091,inf,697.9006584085414,2.105894851346997,1359.8718616761091
66067 rural_heat_store,eGon2035,66067,rural_heat_store,194241.6316845465,inf,43732.078559155474,84.18143564868184,194241.6316845465
69914 battery_storage,eGon2035,69914,battery_storage,915444.88,inf,721462.775760186,0.0,915444.88
71327 CH4,eGon2035,71327,CH4,22387785.752198417,inf,9113282.346210402,0.0,22387785.752198417
71328 CH4,eGon2035,71328,CH4,828.0254777070064,inf,403.6303869368501,0.0,828.0254777070064
71329 CH4,eGon2035,71329,CH4,414.0127388535032,inf,203.6285508554066,0.0,414.0127388535032
71330 CH4,eGon2035,71330,CH4,3690006.8538283147,inf,1684048.1622785467,0.0,3690006.8538283147
71331 CH4,eGon2035,71331,CH4,130573.72457794119,inf,62815.651715484884,0.0,130573.72457794119
71332 CH4,eGon2035,71332,CH4,2940186.902424736,inf,1387391.1487586568,0.0,2940186.902424736
71333 CH4,eGon2035,71333,CH4,31102925.068402104,inf,12548490.263441226,0.0,31102925.068402104
71334 CH4,eGon2035,71334,CH4,335125.49459122797,inf,162644.8035006741,0.0,335125.49459122797
71335 CH4,eGon2035,71335,CH4,1863.0573248407645,inf,903.1606268880112,0.0,1863.0573248407645
71336 CH4,eGon2035,71336,CH4,3726.114649681529,inf,1798.7777971449534,0.0,3726.114649681529
71337 CH4,eGon2035,71337,CH4,851750.7115654576,inf,399725.57303186733,0.0,851750.7115654576
71338 CH4,eGon2035,71338,CH4,2905679.899832109,inf,1302427.6205750532,0.0,2905679.899832109
71339 CH4,eGon2035,71339,CH4,49009257.41344681,inf,16964159.378181223,0.0,49009257.41344681
71340 CH4,eGon2035,71340,CH4,4190438.2155952253,inf,1906227.6587611274,0.0,4190438.2155952253
71341 CH4,eGon2035,71341,CH4,1918497.3566237746,inf,889258.9816822261,0.0,1918497.3566237746
71342 CH4,eGon2035,71342,CH4,850922.6860877506,inf,390336.6613623341,0.0,850922.6860877506
71343 CH4,eGon2035,71343,CH4,3726.114649681529,inf,1778.8255901242508,0.0,3726.114649681529
71344 CH4,eGon2035,71344,CH4,207.0063694267516,inf,102.53671416146571,0.0,207.0063694267516
71345 CH4,eGon2035,71345,CH4,3764746.3851026716,inf,1708158.1375857578,0.0,3764746.3851026716
71346 CH4,eGon2035,71346,CH4,48381229.43086746,inf,17135410.34672938,0.0,48381229.43086746
71347 CH4,eGon2035,71347,CH4,24212898.31781951,inf,10070001.497188823,0.0,24212898.31781951
71348 CH4,eGon2035,71348,CH4,849473.6415017634,inf,413230.6663460739,0.0,849473.6415017634
71349 CH4,eGon2035,71349,CH4,1242.0382165605097,inf,607.5849377470091,0.0,1242.0382165605097
71350 CH4,eGon2035,71350,CH4,1311695.8767192028,inf,630820.086248754,0.0,1311695.8767192028
71351 CH4,eGon2035,71351,CH4,2484.0764331210194,inf,1195.9369582333416,0.0,2484.0764331210194
71352 CH4,eGon2035,71352,CH4,852371.7306737379,inf,339717.24302663957,0.0,852371.7306737379
71353 CH4,eGon2035,71353,CH4,2484.0764331210194,inf,1195.158568604338,0.0,2484.0764331210194
71354 CH4,eGon2035,71354,CH4,865037.1309211447,inf,412519.2637032048,0.0,865037.1309211447
71355 CH4,eGon2035,71355,CH4,850922.6860877506,inf,400368.6980822308,0.0,850922.6860877506
71356 CH4,eGon2035,71356,CH4,265036.7014054664,inf,128112.35798585386,0.0,265036.7014054664
71357 CH4,eGon2035,71357,CH4,828.0254777070064,inf,403.65356176261474,0.0,828.0254777070064
71358 CH4,eGon2035,71358,CH4,267398.7675109458,inf,121699.53180132824,0.0,267398.7675109458
71359 CH4,eGon2035,71359,CH4,1656.0509554140128,inf,800.4042168620815,0.0,1656.0509554140128
71360 CH4,eGon2035,71360,CH4,12133197.001317445,inf,4880260.256375394,0.0,12133197.001317445
71361 CH4,eGon2035,71361,CH4,50629242.40376528,inf,17231963.76155192,0.0,50629242.40376528
71362 CH4,eGon2035,71362,CH4,3519.108280254777,inf,1676.1165314738637,0.0,3519.108280254777
71363 CH4,eGon2035,71363,CH4,2691.082802547771,inf,1260.7709498495592,0.0,2691.082802547771
71377 H2_overground,eGon2035,71377,H2_overground,2145.8026473976233,inf,401.45383304668474,133.59307272764556,2145.8026473976233
71378 H2_overground,eGon2035,71378,H2_overground,940.2914240250295,inf,208.70280767369547,133.59307272764556,940.2914240250295
71379 H2_overground,eGon2035,71379,H2_overground,26.379468247329424,inf,5.127246555724014,133.59307272764556,26.379468247329424
71380 H2_overground,eGon2035,71380,H2_overground,1388.532733519821,inf,284.3120123310512,133.59307272764556,1388.532733519821
71381 H2_overground,eGon2035,71381,H2_overground,1529.6221577397496,inf,297.84471332551374,133.59307272764556,1529.6221577397496
71382 H2_overground,eGon2035,71382,H2_overground,1926.5677609185748,inf,407.24845965069005,133.59307272764556,1926.5677609185748
71383 H2_overground,eGon2035,71383,H2_overground,2274.6629949864687,inf,480.40249087073033,133.59307272764556,2274.6629949864687
71384 H2_overground,eGon2035,71384,H2_overground,2133.717228818013,inf,401.5505039631545,133.59307272764556,2133.717228818013
71385 H2_overground,eGon2035,71385,H2_overground,29.760697503661017,inf,3.1758690481714944,133.59307272764556,29.760697503661017
71386 H2_overground,eGon2035,71386,H2_overground,1188.6250773158743,inf,259.99460736680464,133.59307272764556,1188.6250773158743
71387 H2_overground,eGon2035,71387,H2_overground,150.19160725496172,inf,27.99528956577968,133.59307272764556,150.19160725496172
71388 H2_overground,eGon2035,71388,H2_overground,31.309048482541534,inf,2.4345479098259766,133.59307272764556,31.309048482541534
71389 H2_overground,eGon2035,71389,H2_overground,654.4515044858755,inf,133.21593489038818,133.59307272764556,654.4515044858755
71390 H2_overground,eGon2035,71390,H2_overground,1500.724163724318,inf,281.7078693672597,133.59307272764556,1500.724163724318
71391 H2_overground,eGon2035,71391,H2_overground,2077.1239287276185,inf,427.1329019788342,133.59307272764556,2077.1239287276185
71392 H2_overground,eGon2035,71392,H2_overground,1944.2057527797922,inf,407.94558667081293,133.59307272764556,1944.2057527797922
71393 H2_overground,eGon2035,71393,H2_overground,1110.2901835401622,inf,239.6443342392864,133.59307272764556,1110.2901835401622
71394 H2_overground,eGon2035,71394,H2_overground,25.2087574507917,inf,6.535981826886119,133.59307272764556,25.2087574507917
71395 H2_overground,eGon2035,71395,H2_overground,2100.249400839898,inf,428.7967359270793,133.59307272764556,2100.249400839898
71396 H2_overground,eGon2035,71396,H2_overground,1180.6646470450723,inf,239.08412310887627,133.59307272764556,1180.6646470450723
71397 H2_overground,eGon2035,71397,H2_overground,2833.986336193168,inf,559.4042030028605,133.59307272764556,2833.986336193168
71398 H2_overground,eGon2035,71398,H2_overground,1502.888518014109,inf,301.8035057381573,133.59307272764556,1502.888518014109
71399 H2_overground,eGon2035,71399,H2_overground,1845.0575244535264,inf,399.66741207365334,133.59307272764556,1845.0575244535264
71400 H2_overground,eGon2035,71400,H2_overground,1889.757708863664,inf,402.30436702249324,133.59307272764556,1889.757708863664
71401 H2_overground,eGon2035,71401,H2_overground,33.69694788893273,inf,5.946204803655675,133.59307272764556,33.69694788893273
71402 H2_overground,eGon2035,71402,H2_overground,31.60232313745959,inf,2.734786604055656,133.59307272764556,31.60232313745959
71403 H2_overground,eGon2035,71403,H2_overground,1495.5880547445643,inf,300.694683599096,133.59307272764556,1495.5880547445643
71404 H2_overground,eGon2035,71404,H2_overground,2088.760924987722,inf,428.7960636764033,133.59307272764556,2088.760924987722
71405 H2_overground,eGon2035,71405,H2_overground,1343.3789661027326,inf,299.4724457106198,133.59307272764556,1343.3789661027326
71406 H2_overground,eGon2035,71406,H2_overground,1494.790998117469,inf,310.85885491581337,133.59307272764556,1494.790998117469
71407 H2_overground,eGon2035,71407,H2_overground,29.14140499266812,inf,3.2903436126160788,133.59307272764556,29.14140499266812
71408 H2_overground,eGon2035,71408,H2_overground,28.056420150436026,inf,3.622089438881886,133.59307272764556,28.056420150436026
71409 H2_overground,eGon2035,71409,H2_overground,1519.5102543612866,inf,319.41081754833783,133.59307272764556,1519.5102543612866
71410 H2_overground,eGon2035,71410,H2_overground,1680.3067112284573,inf,332.2231521686657,133.59307272764556,1680.3067112284573
71411 H2_overground,eGon2035,71411,H2_overground,2014.8037861975633,inf,409.3181280079334,133.59307272764556,2014.8037861975633
71412 H2_overground,eGon2035,71412,H2_overground,1470.9119077885314,inf,312.2872996509092,133.59307272764556,1470.9119077885314
71413 H2_overground,eGon2035,71413,H2_overground,1932.9318033442996,inf,407.8610591916628,133.59307272764556,1932.9318033442996
