name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
71404 H2_overground,eGon2035,71404,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1539.1387877617685
71405 H2_overground,eGon2035,71405,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1278.8623723157214
71406 H2_overground,eGon2035,71406,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1389.215651491471
71407 H2_overground,eGon2035,71407,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,24.73114995539959
71408 H2_overground,eGon2035,71408,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,23.634724697436596
71409 H2_overground,eGon2035,71409,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1402.7682049626264
71410 H2_overground,eGon2035,71410,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1599.199392156554
71411 H2_overground,eGon2035,71411,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1857.1966766405765
71412 H2_overground,eGon2035,71412,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1376.2684271196074
71413 H2_overground,eGon2035,71413,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1452.100080491256
71582 central_heat_store,eGon2035,71582,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1240.6407042944438
71583 central_heat_store,eGon2035,71583,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1867.9254282552633
71584 central_heat_store,eGon2035,71584,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,7856.6445111606645
71585 central_heat_store,eGon2035,71585,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,2785.5478314563575
71586 central_heat_store,eGon2035,71586,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1244.4213907231713
71587 central_heat_store,eGon2035,71587,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1292.7784591874924
71588 central_heat_store,eGon2035,71588,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1250.7632749402173
71589 central_heat_store,eGon2035,71589,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.8624793196107
71590 central_heat_store,eGon2035,71590,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.998960485271
